organization,top 3 repo,languages,ros_repos,name_parts,total_repos,mean_repo_stars,stars_count,active_repos,mean_half_year_commits,last_commit_days_ago_mean,is_active,num_topics,tag_density,topics_total,parsed_languages,num_languages,description,description_length,has_description,days_since_last_commit,avg_commits_per_month,recent_commit_score,activity_score,description_density,topics_per_language,cluster,company_type
octobotics,"['Octobotics_Coding_Assignment', 'direct_lidar_odometry', 'OctoGUI', 'LIO-SAM', 'octo-adra-ros-wrapper']","['Shell', 'JavaScript', 'Nearley', 'Python', 'Makefile', 'C++', 'QMake', 'TypeScript', 'C', 'CMake', 'HTML', 'Common Lisp', 'QML', 'Dockerfile', 'CSS', 'Go']","['octo-adra-ros-wrapper', 'utra_ros', 'adra_ros']","['LIO', 'SAM', 'direct', 'lidar', 'odometry', 'octo', 'adra', 'ros', 'wrapper', 'Jetson', 'GPIO', 'Octobotics', 'Coding', 'Assignment', 'rosboard', 'utra', 'ros', 'ouster', 'example', 'adra', 'ros', 'Octo', 'Dashboard', 'srs', 'gstreamer', 'cheat', 'sheet', 'serial', 'Octo', 'GUI', 'stm', 'code', 'stm', 'control', 'logic', 'behavior', 'tree', 'xml', 'adjust', 'actuator', 'pose', 'yolo', 'pid', 'flow', 'tank', 'shutdown', 'pose', 'to', 'yaw', 'wifi', 'stop', 'relay', 'monitor', 'system', 'monitor', 'joy', 'service', 'disk', 'monitor', 'stop', 'auto', 'lateral', 'shift']",35.0,0.1142857142857142,4.0,3.0,0.2285714285714285,661.6857142857143,False,0.0,0.0,0.0,"{'JavaScript', 'CMake', 'Makefile', 'C++', '%', 'TypeScript', 'Python'}",7.0,,0,0,123.0,0.038095238095238,0.0080645161290322,0.0003072196620583,0.0,0.0,0,archived
Odddotbot,"['ros2-parameter-extension', 'ros2_control']","['Python', 'C++', 'TypeScript', 'C', 'CMake', 'Dockerfile']","['ros2-parameter-extension', 'ros2_control']","['ros2', 'parameter', 'extension', 'ros2', 'control']",2.0,0.0,0.0,0.0,0.0,601.5,False,0.0,0.0,0.0,"{'C++', 'TypeScript'}",2.0,,0,0,386.0,0.0,0.0025839793281653,0.0,0.0,0.0,0,archived
offworld-projects,"['offworld-gym', 'research-halgan', 'python-urx', 'gym-gazebo', 'rl-teacher']","['JavaScript', 'PowerShell', 'Makefile', 'SWIG', 'C++', 'CMake', 'HTML', 'CSS', 'Java', 'Objective-C++', 'Prolog', 'TeX', 'Perl', 'XSLT', 'GLSL', 'Batchfile', 'Shell', 'Cuda', 'MATLAB', 'Python', 'Objective-C', 'Dockerfile', 'C', 'C#', 'Vim Script', 'Emacs Lisp']","['ros_astra_camera', 'ros_astra_launch', 'vive_ros']","['python', 'urx', 'gym', 'gazebo', 'rl', 'teacher', 'keras', 'visualize', 'activations', 'universal', 'robot', 'gym', 'doom', 'offworld', 'gym', 'ros', 'astra', 'camera', 'motoman', 'keras', 'rl', 'rosbot', 'description', 'research', 'halgan', 'gym', 'miniworld', 'styleguide', 'cmake', 'modules', 'ros', 'astra', 'launch', 'opencv', 'sophus', 'pcl', 'APPLD', 'vive', 'ros', 'or', 'urdf', 'old', 'tesseract', 'microstrain', 'inertial', 'ohm', 'MSCL', 'HRC', 'Scripts', 'openrave', 'catkin', 'offworld', 'gzweb', 'surround', 'view', 'system', 'introduction']",45.0,1.2666666666666666,57.0,0.0,0.0,1476.2222222222222,False,0.1111111111111111,0.1111111111111111,5.0,"{'JavaScript', 'CMake', 'Jupyter Notebook', 'HTML', 'C++', '%', 'C', 'Python'}",8.0,,0,0,489.0,0.0,0.0020408163265306,0.0,0.0,0.5555555555555556,0,archived
olive-robotics,"['bots_bento_icra24', 'olvx_playground_camera', 'ros-robotics-companies', 'olvx_descriptions_kit', 'olvx_playground_imu']","['Shell', 'Python', 'C++', 'CMake', 'HTML', 'Dockerfile']",['ros-robotics-companies'],"['olvx', 'playground', 'imu', 'olvx', 'playground', 'servo', 'olvx', 'edgeros', 'playground', 'olvx', 'playground', 'camera', 'olvx', 'edgeros', 'usb', 'extension', 'olvx', 'descriptions', 'brackets', 'olvx', 'descriptions', 'module', 'olvx', 'descriptions', 'kit', 'olvx', 'edgeros', 'can', 'extension', 'bots', 'bento', 'icra24', 'ros', 'robotics', 'companies']",11.0,1.4545454545454546,16.0,1.0,0.0909090909090909,372.09090909090907,False,0.0,0.0,0.0,"{'HTML', 'Shell', 'CMake', 'Python'}",4.0,Advanced Software Defined Robot Hardware,40,1,214.0,0.0151515151515151,0.0046511627906976,7.047216349541931e-05,8.0,0.0,2,niche_tech
osrf,"['homebrew-simulation', 'ros_dds', 'baxter_demos', 'gazebo_osm', 'robocup_3d_simulation']","['JavaScript', 'Yacc', 'Makefile', 'Lex', 'C++', 'CMake', 'Less', 'HTML', 'Ruby', 'Awk', 'VBScript', 'CSS', 'LLVM', 'Java', 'Jupyter Notebook', 'Perl', 'TeX', 'EmberScript', 'XSLT', 'Pascal', 'Puppet', 'Shell', 'Python', 'Objective-C', 'PHP', 'Starlark', 'C', 'C#', 'Batchfile']","['ros2_prototypes', 'ros_dds', 'homebrew-ros2']","['toys', 'collaboration', 'capabilities', 'rba', 'scripts', 'bzip2', 'cmake', 'rosbag', 'ndk', 'player', 'dynamic', 'config', 'baxter', 'tweet', 'face', 'homebrew', 'simulation', 'rqt', 'capabilities', 'std', 'capabilities', 'osrf', 'rosdep', 'www.ros.org', 'ros2', 'prototypes', 'gazebo_ros_pkgs', 'current', 'release', 'robocup', '3d', 'simulation', 'gazebo', 'osm', 'opensplice', 'ros', 'dds', 'homebrew', 'ros2', 'rocon', 'app', 'api', 'gazebo3_ros_pkgs', 'release', 'osrf', 'pycommon', 'grosbag', 'robotiq', 'osrf.github.io', 'baxter', 'demos', 'qeo', 'core', 'rqt', 'graphprofiler', 'watchprocess']",30.0,8.766666666666667,263.0,2.0,3.7,3327.4666666666667,True,0.2666666666666666,0.2666666666666666,8.0,"{'Shell', 'Jupyter Notebook', 'PHP', 'C++', 'Ruby', '%', 'C', 'Python'}",8.0,,0,0,70.0,0.6166666666666667,0.0140845070422535,0.0086854460093896,0.0,0.8888888888888888,0,archived
isys-vision,"['kuka_experimental', 'rqt_joint_trajectory_plot', 'fanuc_experimental', 'industrial_core', 'fanuc']","['Shell', 'JavaScript', 'Python', 'Makefile', 'C++', 'Objective-C', 'R', 'C', 'CMake', 'HTML', 'Lua', 'GDB', 'GLSL', 'Dockerfile', 'CSS', 'LiveScript']","['wsg50-ros-pkg', 'stomp_ros', 'Universal_Robots_ROS_Driver']","['industrial', 'core', 'fanuc', 'moveit', 'resources', 'rviz', 'rqt', 'joint', 'trajectory', 'plot', 'interactive', 'markers', 'fanuc', 'experimental', 'wsg50', 'ros', 'pkg', 'fcl', 'moveit', 'visual', 'tools', 'rviz', 'visual', 'tools', 'ur', 'modern', 'driver', 'kuka', 'experimental', 'moveit', 'urdfdom', 'headers', 'urdfdom', 'octomap', 'rviz', 'plugins', 'industrial', 'moveit', 'universal', 'robot', 'ipa325', 'wsg50', 'ompl', 'srdfdom', 'stomp', 'ros', 'moveit', 'opw', 'kinematics', 'plugin', 'staubli', 'experimental', 'staubli', 'interaction', 'cursor', '3d', 'abb', 'librws', 'abb', 'experimental', 'Universal', 'Robots', 'ROS', 'Driver']",30.0,0.3,9.0,4.0,2.1333333333333333,1837.2333333333331,True,0.0,0.0,0.0,"{'C++', 'Python', 'CMake'}",3.0,,0,0,76.0,0.3555555555555555,0.0129870129870129,0.0046176046176046,0.0,0.0,0,archived
orangewood-labs,"['.github', 'RoboGPT', 'robots.ros.org']","['Stylus', 'JavaScript', 'Shell', 'Python', 'EmberScript', 'HTML', 'CSS']",[],"['.github', 'Robo', 'GPT', 'robots.ros.org']",3.0,0.0,0.0,0.0,0.0,691.3333333333334,False,0.0,0.0,0.0,"{'%', 'HTML'}",2.0,Orangewood builds AI-powered robotic arms that are simple to operate. We make collaborative robots safe and affordable.,119,1,689.0,0.0,0.0014492753623188,0.0,39.66666666666666,0.0,2,niche_tech
orbbec,"['OrbbecSDK', 'OrbbecSDK_ROS2', 'pyorbbecsdk', 'ros_astra_camera', 'OrbbecSDK_ROS1']","['Shell', 'PowerShell', 'JavaScript', 'Batchfile', 'Python', 'C++', 'C', 'CMake', 'C#', 'HTML', 'ShaderLab', 'GLSL', 'Dockerfile', 'CSS', 'Java']","['ros_astra_camera', 'OrbbecSDK_ROS2', 'ros2_astra_camera', 'isaac_ros_visual_slam']","['ros', 'astra', 'camera', 'Camera', 'Model', 'Orbbec', 'SDK', 'OrbbecSDK', 'ROS2', 'OrbbecSDK', 'ROS1', 'pyorbbecsdk', 'Industrial', 'Camera', 'OrbbecSDK', 'K4A', 'Wrapper', 'Orbbec', 'Unity', 'SDK', 'OrbbecSDK', 'Android', 'Wrapper', 'docs', 'ros2', 'astra', 'camera', 'K4', 'A', 'Loader', 'py', 'Kinect', 'Azure', 'Azure', 'Kinect', 'Samples', 'Test', 'Gitee', 'Orbbec', 'Firmware', 'Orbbec', 'Tools', 'Orbbec', 'Hardware', 'Orbbec', 'Sample', 'Viewer', 'rosdistro', 'OrbbecSDK', 'v2', 'isaac', 'ros', 'visual', 'slam', 'AI', 'Vision', 'Lab', 'Sample', 'OrbbecSDK', 'CSharp', 'orbbec', 'camera', 'splitter', 'isaac', 'orbbec', 'launch', 'isaac_ros', 'dev', 'Femto', 'Bolt', 'Fw', 'Updater', 'Customer', 'specific']",40.0,17.65,706.0,25.0,12.875,251.5897435897436,True,0.85,0.85,34.0,"{'Shell', 'JavaScript', 'HTML', 'Java', 'C++', '%', 'C#', 'C', 'Python'}",9.0,,0,0,80.0,2.145833333333333,0.0123456790123456,0.0264917695473251,0.0,3.4,1,stable_growth
OrbitalComposites,['moveit_msgs'],['CMake'],[],"['moveit', 'msgs']",1.0,0.0,0.0,1.0,2.0,229.0,False,0.0,0.0,0.0,{'CMake'},1.0,,0,0,229.0,0.3333333333333333,0.0043478260869565,0.0014492753623188,0.0,0.0,0,archived
OsaroAI,"['pyrealsense', 'localshop', 'boilerplate', 'py-scurve', 'uhubctl']","['JavaScript', 'Kotlin', 'Makefile', 'Thrift', 'C++', 'SaltStack', 'Lua', 'CMake', 'HTML', 'Less', 'Jinja', 'Sass', 'Ruby', 'Rust', 'CSS', 'Scala', 'SCSS', 'Java', 'Groovy', 'M', 'HCL', 'Cython', 'TeX', 'Jupyter Notebook', 'FreeMarker', 'ANTLR', 'Shell', 'MATLAB', 'Python', 'Roff', 'Dockerfile', 'Go', 'Dart', 'Smarty', 'BitBake', 'Elixir', 'TypeScript', 'C', 'OpenSCAD', 'Vim Script']",[],"['pyrealsense', 'localshop', 'boilerplate', 'py', 'scurve', 'uhubctl', 'amazing', 'git', 'users', 'formula', 'collectd', 'formula', 'sudoers', 'formula', 'circleci', 'builder', 'openssh', 'formula', 'docker', 'formula', 'orocos', 'kinematics', 'dynamics', 'aiobotocore', 'docker', 'graphite', 'statsd', 'rsyslog', 'formula', 'k8s', 'sqs', 'autoscaler', 'grpc', 'health', 'proxy', 'persist', 'queue', 'salt', 'formula', 'fluentbit', 'Auto', 'DH', 'beam', 'smooth', 'bevy', 'cameras', 'cargo', 'sort', 'bevy', 'stl']",25.0,0.04,1.0,0.0,0.0,1729.8,False,0.08,0.08,2.0,"{'Shell', 'Go', 'Java', 'Ruby', 'C++', 'SaltStack', 'C', 'Rust', 'Python', 'Jinja'}",10.0,,0,0,663.0,0.0,0.0015060240963855,0.0,0.0,0.1818181818181818,0,archived
OversonicRobotics,"['navigation', 'marshmallow_dataclass', 'aiortc', 'moveit', 'map_switcher']","['Shell', 'JavaScript', 'Mustache', 'Python', 'Makefile', 'C++', 'TeX', 'C', 'CMake', 'HTML', 'GDB', 'Jupyter Notebook', 'EmberScript', 'TypeScript', 'NASL', 'Dockerfile', 'SCSS']",['witmotion_IMU_ros'],"['navigation', 'marshmallow', 'dataclass', 'aiortc', 'moveit', 'map', 'switcher', 'yourdfpy', 'avionix', 'python', 'sdks', 'Open', 'PSG', 'helm', 'swagger', 'ui', 'laser', 'scan', 'merger', 'old', 'ros1', 'bridge', 'laser', 'scan', 'merger', 'move', 'base', 'flex', 'witmotion', 'IMU', 'ros', 'big', 'vision', 'moveit2']",15.0,0.0,0.0,4.0,0.5333333333333333,581.8,False,0.0666666666666666,0.0666666666666666,1.0,"{'C++', 'Python', 'Mustache'}",3.0,,0,0,103.0,0.0888888888888888,0.0096153846153846,0.0008547008547008,0.0,0.25,0,archived
pal-robotics,"['aruco_ros', 'perception_blort', 'reem_teleop', 'reemc_robot', 'play_motion']","['Shell', 'Cuda', 'Python', 'C++', 'Objective-C', 'C', 'CMake']","['pal-ros-pkg', 'aruco_ros']","['reem', 'robot', 'reem', 'simulation', 'reem', 'teleop', 'pal', 'ros', 'pkg', 'perception', 'blort', 'pal', 'gazebo', 'plugins', 'play', 'motion', 'reem', 'tutorials', 'reem', 'navigation', 'pal', 'navigation', 'reemc', 'robot', 'reemc', 'simulation', 'reem', 'moveit', 'config', 'head', 'action', 'reem', 'object', 'recognition', 'object', 'recognition', 'clusters', 'pal', 'msgs', 'reem', 'tabletop', 'grasping', 'bpcg', 'aruco', 'ros', 'pal', 'vision', 'segmentation', 'pal', 'python', 'reemc', 'moveit', 'config', 'pal', '2dnav', 'reem', 'rgbd', 'launch', 'pal', 'debug', 'tts', 'tf', 'lookup', 'pal', 'face', 'detector', 'opencv', 'ceres', 'solver', 'odom', 'moving']",30.0,19.066666666666663,572.0,1.0,0.1333333333333333,2800.9,False,0.9,0.9,27.0,"{'Shell', 'CMake', 'C++', '%', 'Python'}",5.0,"PAL Robotics is a leading company in robotics researching and creating robots and platforms for research, logistics, social service, and retail.",144,1,152.0,0.0222222222222222,0.0065359477124183,0.0001452432824981,24.0,4.5,2,niche_tech
LORD-MicroStrain,"['microstrain_inertial', 'MSCL', 'ntrip_client', 'SensorCloud', 'mip_sdk']","['PowerShell', 'JavaScript', 'Yacc', 'Makefile', 'Qt Script', 'SWIG', 'Lex', 'C++', 'CMake', 'HTML', 'Emacs Lisp', 'Awk', 'XS', 'CSS', 'Java', 'SourcePawn', 'Objective-C++', 'Jupyter Notebook', 'Perl', 'Pascal', 'XSLT', 'SmPL', 'Nix', 'GLSL', 'sed', 'ANTLR', 'Shell', 'M4', 'Python', 'Perl 6', 'Objective-C', 'Roff', 'GDB', 'Assembly', 'Dockerfile', 'Gherkin', 'BitBake', 'Tcl', 'C', 'C#', 'Clojure', 'UnrealScript', 'Vim Script', 'Batchfile']","['ROS-MSCL-release', 'ROS2_MSCL', 'microstrain_inertial-ros2-release', 'ntrip_client-ros2-release']","['Sensor', 'Cloud', 'Protocols', 'MSCL', 'meta', 'lord', 'LabVIEW', 'MSCL', 'u', 'boot', 'wsda', 'pro', 'Drivers', 'firmware', 'styleguide', 'ti', 'linux', 'wsda', 'microstrain', 'inertial', 'ROS', 'MSCL', 'release', 'ROS2', 'MSCL', 'microstrain', 'inertial', 'driver', 'common', 'microstrain_inertial', 'release', 'microstrain', 'inertial', 'msgs', 'common', 'microstrain', 'inertial', 'rqt', 'common', 'microstrain_inertial', 'ros2', 'release', 'ntrip', 'client', 'ntrip_client', 'release', 'ntrip_client', 'ros2', 'release', 'mip', 'sdk', 'mip', 'sdk', 'documentation', 'threepp', 'imgui', 'vcpkg', 'Inertial', 'Upgrader', 'CLI', 'open', 'DAQ', 'MSCL', 'documentation']",28.0,11.25,315.0,15.0,11.535714285714286,727.4285714285714,True,1.6428571428571428,1.6428571428571428,46.0,"{'CMake', 'BitBake', 'Jupyter Notebook', 'HTML', '%', 'C++', 'C', 'Python'}",8.0,MicroStrain Inertial and Wireless sensors,41,1,83.0,1.922619047619048,0.0119047619047619,0.0228883219954648,4.555555555555555,5.111111111111111,1,stable_growth
parrot-developers,"['ARSDKBuildUtils', 'Samples', 'libpomp', 'RollingSpiderEdu', 'node-flower-bridge']","['JavaScript', 'Yacc', 'Makefile', 'C++', 'Lua', 'CMake', 'HTML', 'CSS', 'Java', 'Processing', 'SourcePawn', 'TeX', 'Perl', 'EmberScript', 'Vala', 'Batchfile', 'Shell', 'MATLAB', 'M4', 'OpenEdge ABL', 'Python', 'Objective-C', 'Assembly', 'C', 'C#', 'Lex']",[],"['lttng2lxt', 'ARSDK', 'Build', 'Utils', 'lib', 'AR', 'Commands', 'lib', 'AR', 'Data', 'Transfer', 'lib', 'AR', 'Discovery', 'lib', 'AR', 'Mavlink', 'lib', 'AR', 'Media', 'lib', 'AR', 'Network', 'lib', 'AR', 'Network', 'AL', 'lib', 'ARSAL', 'lib', 'AR', 'Stream', 'lib', 'AR', 'Updater', 'lib', 'AR', 'Utils', 'Docs', 'Samples', 'node', 'flower', 'power', 'libiio', 'lib', 'AR', 'Controller', 'FlowerPower', 'Tools', 'ardupilot', 'fusion', 'libpomp', 'Rolling', 'Spider', 'Edu', 'alchemy', 'lua', 'firmwared', 'bebop', 'mavlink', 'ctrl', 'node', 'flower', 'bridge', 'arsdk', 'products', 'ARSDK', 'Tools']",121.0,11.24793388429752,1361.0,2.0,0.0495867768595041,1873.504201680672,False,0.2231404958677686,0.2231404958677686,27.0,"{'JavaScript', 'Shell', 'Objective-C', 'Swift', 'Kotlin', 'Java', 'Makefile', 'C++', 'Python', '%', 'C', 'TeX'}",12.0,"Parrot Drones SDK, librairies, open-source projects...",54,1,532.0,0.0082644628099173,0.0018761726078799,1.55055587428093e-05,4.153846153846154,2.076923076923077,2,niche_tech
path-robotics,"['motoman', 'vision_visp', 'GRANSAC', 'odio_urdf', 'phidgets_interface_kit']","['JavaScript', 'JetBrains MPS', 'PowerShell', 'Makefile', 'C++', 'CMake', 'HTML', 'Fortran', 'Vim Snippet', 'Ruby', 'CSS', 'SCSS', 'Java', 'Objective-C++', 'Cython', 'TeX', 'Jupyter Notebook', 'Perl', 'MLIR', 'XSLT', 'Shell', 'MATLAB', 'Cuda', 'Python', 'Objective-C', 'Roff', 'Dockerfile', 'Go', 'Swift', 'Smarty', 'Pawn', 'Starlark', 'TypeScript', 'C', 'C#', 'Batchfile']","['i2c_ros', 'Universal_Robots_ROS_Driver']","['phidgets', 'interface', 'kit', 'vision', 'visp', 'GRANSAC', 'i2c', 'ros', 'aws', 'kubectl', 'control', 'toolbox', 's3apt', 'CyUSBSerial', 'SDK', 'cilantro', 'Universal', 'Robots', 'ROS', 'Driver', 'universal', 'robot', 'odva', 'ethernetip', 'data', 'visualization', 'motoman', 'ros3djs', 'ajsf', 'tiscamera', 'odio', 'urdf', 'agent', 'path', 'trajopt', 'owl', 'pybind11', 'taskflow', 'cnpy', 'gcem', 'stats', 'AMQP', 'CPP', 'msgsl', 'tensorflow', 'fmt']",42.0,0.119047619047619,5.0,0.0,0.0,1065.095238095238,False,0.0,0.0,0.0,"{'Shell', 'JavaScript', 'Go', 'C++', 'TypeScript', 'Python'}",6.0,,0,0,284.0,0.0,0.0035087719298245,0.0,0.0,0.0,0,archived
Peppermint-Robots,"['map2world', 'librealsense', 'realsense-ros', 'rplidar_ros', 'livox_mapping']","['JavaScript', 'PowerShell', 'Makefile', 'Meson', 'C++', 'CMake', 'HTML', 'Emacs Lisp', 'CSS', 'Java', 'Jupyter Notebook', 'Shell', 'MATLAB', 'Cuda', 'Python', 'Objective-C', 'Dockerfile', 'Starlark', 'C', 'C#', 'ShaderLab', 'Batchfile']","['realsense-ros', 'rplidar_ros', 'depthai-ros-examples', 'depthai-ros', 'livox_ros_driver', 'livox_ros2_driver', 'ldlidar_stl_ros2', 'livox_ros_driver2', 'sllidar_ros2', 'Universal_Robots_ROS2_Driver', 'Universal_Robots_ROS2_Description']","['librealsense', 'realsense', 'ros', 'rplidar', 'ros', 'livox', 'mapping', 'depthai', 'ros', 'examples', 'depthai', 'ros', 'depthai', 'core', 'livox', 'ros', 'driver', 'livox', 'ros2', 'driver', 'Livox', 'SDK', 'navigation2', 'roslibjs', 'ldlidar', 'stl', 'ros2', 'map2world', 'kiss', 'icp', 'joystick', 'drivers', 'sick', 'safetyscanners2', 'sick', 'safetyscanners2', 'interfaces', 'sick', 'safetyscanners', 'base', 'livox', 'ros', 'driver2', 'Livox', 'SDK2', 'Behavior', 'Tree.', 'CPP', 'Behavior', 'Tree.', 'RO', 'S2', 'sllidar', 'ros2', 'glog', 'grid', 'map', 'SQ', 'Lite', 'Cpp', 'apriltag', 'Universal', 'Robots', 'ROS2', 'Driver', 'Universal', 'Robots', 'ROS2', 'Description']",72.0,0.0138888888888888,1.0,24.0,9.333333333333334,599.9305555555555,True,0.0,0.0,0.0,"{'JavaScript', 'CMake', 'Dart', 'C++', '%', 'C', 'Python'}",7.0,,0,0,89.0,1.5555555555555556,0.0111111111111111,0.0172839506172839,0.0,0.0,1,stable_growth
PerceptIn,['IRONSIDES'],"['Python', 'CMake', 'C++']",[],['IRONSIDES'],1.0,11.0,11.0,0.0,0.0,2494.0,False,0.0,0.0,0.0,{'C++'},1.0,,0,0,2494.0,0.0,0.0004008016032064,0.0,0.0,0.0,0,archived
PHOENIXCONTACT,"['MORYX-Framework', 'MORYX-Template', 'MORYX-AbstractionLayer', 'MORYX-ClientFramework', 'MORYX-MaintenanceWeb']","['PowerShell', 'JavaScript', 'Raku', 'Thrift', 'C++', 'CMake', 'HTML', 'Ruby', 'CSS', 'SCSS', 'Java', 'SourcePawn', 'Perl', 'FreeMarker', 'sed', 'Shell', 'M4', 'Python', 'ASP.NET', 'Assembly', 'Dockerfile', 'eC', 'DIGITAL Command Language', 'TypeScript', 'C', 'C#', 'Batchfile']",[],"['MORYX', 'Framework', 'MORYX', 'AbstractionLayer', 'MORYX', 'MaintenanceWeb', 'MORYX', 'ClientFramework', 'MORYX', 'Template', 'MORYX', 'Factory', 'openssl', 'sw360', 'tools', 'secvisogram', 'csaf', 'validator', 'service', 'Windsor', 'Moryx', 'Frontend', 'Template', 'AAS', 'API']",14.0,8.285714285714286,116.0,5.0,8.642857142857142,446.0,True,0.5,0.5,7.0,"{'CSS', 'JavaScript', 'HTML', 'Java', '%', 'C#', 'TypeScript', 'C'}",8.0,Official GitHub Account of PHOENIX CONTACT,42,1,81.0,1.4404761904761905,0.0121951219512195,0.0175667828106852,4.666666666666667,0.7777777777777778,2,niche_tech
photoneo-3d,"['photoneo-python-examples', 'photoneo-cpp-examples', 'photoneo-halcon-examples', 'photoneo-csharp-examples', 'photoneo-avs-examples']","['Makefile', 'Python', 'C++', 'C', 'CMake', 'C#']",[],"['photoneo', 'cpp', 'examples', 'photoneo', 'python', 'examples', 'photoneo', 'csharp', 'examples', 'photoneo', 'halcon', 'examples', 'photoneo', 'avs', 'examples']",5.0,3.8,19.0,2.0,0.6,341.2,False,0.0,0.0,0.0,"{'C++', 'C#', 'Python', '%'}",4.0,,0,0,187.0,0.0999999999999999,0.0053191489361702,0.000531914893617,0.0,0.0,0,archived
PI-PhysikInstrumente,"['PIPython', 'PI_ROS_Driver']","['JavaScript', 'Shell', 'Python', 'C++', 'C', 'CMake', 'HTML', 'CSS']",['PI_ROS_Driver'],"['PI', 'ROS', 'Driver', 'PI', 'Python']",2.0,22.0,44.0,0.0,0.0,1042.0,False,0.0,0.0,0.0,"{'C++', 'HTML'}",2.0,,0,0,349.0,0.0,0.0028571428571428,0.0,0.0,0.0,0,archived
piaggiofastforward,"['bldc', 'roboclaw_ros', 'bldc-hardware', 'bldc-tool', 'rosdistro-buildbot']","['JavaScript', 'PowerShell', 'Makefile', 'Qt Script', 'Meson', 'C++', 'CMake', 'HTML', 'Fortran', 'Emacs Lisp', 'CSS', 'Java', 'DTrace', 'Visual Basic', 'Objective-C++', 'Prolog', 'QMake', 'TeX', 'Perl', 'XSLT', 'GLSL', 'Shell', 'Cuda', 'MATLAB', 'Mustache', 'M4', 'Python', 'Perl 6', 'Objective-C', 'Roff', 'GDB', 'Assembly', 'Dockerfile', 'eC', 'NSIS', 'KiCad Layout', 'DIGITAL Command Language', 'TypeScript', 'C', 'C#', 'ShaderLab', 'Batchfile']",['roboclaw_ros'],"['roboclaw', 'ros', 'bldc', 'hardware', 'bldc', 'bldc', 'tool', 'rosdistro', 'buildbot', 'pcl', 'caffe', '1', 'cereal', 'yaml', 'cpp', 'libzmq', 'googletest', 'opencv', 'opencv', 'contrib', 'eigen', 'git', 'mirror', 'Plot', 'Juggler', 'curl', 'libarchive', 'librealsense', 'nanopb', 'openpixelcontrol', 'leveldb', 'openssl', 'glib', 'rapidjson', 'object', 'detection', 'tensorrt', 'example', 'arrayfire', 'cv', 'plot', 'copyright', 'year', 'updater', 'feathers', 'mongoose', 'mosquitto']",34.0,0.0294117647058823,1.0,2.0,1.6176470588235294,1991.2058823529408,False,0.0,0.0,0.0,"{'Shell', 'JavaScript', 'Java', 'C++', '%', 'TypeScript', 'C', 'Python', 'KiCad Layout'}",9.0,"We create innovative tech products that move the way people move—to make local living easier, smarter, and more fun. Based in Boston.",133,1,117.0,0.2696078431372549,0.0084745762711864,0.0022848122299767,13.3,0.0,2,niche_tech
PickNikRobotics,"['rviz_visual_tools', 'ros_control_boilerplate', 'roscpp_code_format', 'tf_visual_tools', 'rosparam_shortcuts']","['Shell', 'JavaScript', 'MATLAB', 'Python', 'Makefile', 'C++', 'HCL', 'C', 'CMake', 'GDB', 'HTML', 'Ruby', 'Dockerfile', 'CSS']","['ros_control_boilerplate', 'franka_ros', 'quick-ros-install']","['graph', 'msgs', 'graph_msgs', 'release', 'rviz', 'visual', 'tools', 'rviz_visual_tools', 'release', 'ros', 'control', 'boilerplate', 'moveit', 'sim', 'controller', 'rosparam', 'shortcuts', 'cartesian', 'msgs', 'tf', 'keyboard', 'cal', 'moveit', 'boilerplate', 'tf_keyboard_cal', 'release', 'rosparam_shortcuts', 'release', 'cartesian_msgs', 'release', 'roscpp', 'code', 'format', 'ros_control_boilerplate', 'release', 'moveit_sim_controller', 'release', 'rosdocked', 'baxter', 'simulator', 'tf', 'visual', 'tools', 'bounding', 'mesh', 'baxter', 'cpp', 'moveit', 'shelf', 'picking', 'moveit', 'visual', 'tools', 'franka', 'ros', 'quick', 'ros', 'install', 'industrial', 'training', 'moveit', 'ci', 'panda', 'moveit', 'config', 'descartes', 'moveit.ros.org']",227.0,12.616740088105727,2864.0,43.0,5.07488986784141,1183.942731277533,True,0.118942731277533,0.118942731277533,27.0,"{'Shell', 'JavaScript', 'Dockerfile', 'CMake', 'Jupyter Notebook', 'HTML', 'Earthly', 'EmberScript', '%', 'C++', 'TypeScript', 'C', 'Batchfile', 'Python'}",14.0,"PickNik develops and integrates robotic applications with particular expertise in motion planning, complex inverse kinematics, and controls.",140,1,80.0,0.8458149779735683,0.0123456790123456,0.0104421602218959,9.333333333333334,1.8,3,high_potential
